video_id,category_id,views,likes,dislikes,comment_count
e6XeP9gQPmg,27,575264,21432,278,889
e7OQ_ayQTog,28,1283991,11195,536,1796
e7sIvcYmuk0,27,1114062,12202,2174,2915
e7vFVFcnBQQ,22,578611,34984,987,6459
e89IWTGdIuQ,17,9762,14,47,32
e9NOwaiXqqA,23,806607,12506,430,496
e9XbKS9xWD0,10,1249005,84753,1169,6397
eACohWVwTOc,10,16219716,559289,18294,28940
eBnXbImHX-g,23,132724,11492,121,1164
eDZKgSZ9V0Q,28,1080873,48129,1185,5881
eEDZuFw34YM,28,1390497,31443,1068,2036
eEdPnm-AZ94,24,732055,10644,765,726
eFjFxgHedgM,24,3523564,55112,4399,8393
eHEwkvFFBII,17,109740,287,15,150
eIAtHvzjk98,24,540857,16578,459,1700
eIns8Y0xegE,29,11736,114,34,30
eIp7PYuAu0k,24,4174131,60869,1845,2591
eKFrZNXB29M,24,292609,27345,129,1393
eMV_WNJkflM,22,380990,7622,382,414
eMkZ8GEVgUw,28,2186003,27560,2174,3700
eMobkagZu64,20,2959424,41673,3316,5791
eOcJ27xT99w,17,161543,2765,113,658
eP33TkuI9vI,10,1342038,25278,1657,3394
eRphuaJ9iJ8,26,117072,3824,201,293
eSHe32cEKqI,26,524619,11368,500,845
eT4shwU4Yc4,23,1678623,67740,2826,5214
eUgrVCDUCtE,1,2627504,46902,5537,12297
eV03W0mnxkI,28,179374,1116,163,174
eWBNCnU_PK0,24,1089707,24051,641,999
eZSAIm_pzv4,17,3353266,19379,1244,4126
e_FmQF9yVIU,22,244088,10149,290,376
ebHbB2eDz1g,23,293147,4165,90,291
ee24QB3o16o,1,140354,523,41,85
eemkTcS0zsM,26,1792082,35825,443,1303
eenl2f0o6AQ,28,134806,7506,88,1450
efNXlVeeLIw,24,1059189,13326,168,0
efve8-mhdVg,23,317963,5132,373,821
eiudTjsGM7g,24,1564769,37305,516,2078
ejlD0Sg-8ig,26,1005215,58618,1639,6197
eljAjPH6zQI,26,969307,43087,1192,2959
elwTgpHlty0,10,9537066,406136,10447,21468
enH3xA4mYcY,1,2095289,8415,294,616
enqFulGwFYY,1,1059366,8299,1765,1625
eoBOueMfdcY,25,360158,3921,1788,3806
eqVHah0f-1c,24,898717,21788,311,718
er2kQ21ZTG0,23,68487,4984,32,269
erybgSeUHus,17,938623,5152,524,1578
ewTQLoNPxYg,24,78344,3409,87,875
exjMt3v81tA,17,1131500,10074,358,802
expKmfdoo28,23,688306,27672,701,2386
exsOim0Lyl4,25,1799618,22413,17903,7092
f-xe1qxhcUI,17,2822715,61500,1572,5610
f04asn4oe4Q,24,2249743,60498,1614,5478
f0r_l2iYUzQ,25,1150274,6548,5795,1960
f13X2hLYAhk,19,106973,1902,41,681
f1e0BPbTjvo,24,254424,1024,191,203
f1fXCRtSUWU,1,1421026,23213,952,1980
f1xIeTCgoFk,22,3848009,166757,2079,13175
f2MZnJlDJ4c,17,2684509,23689,1798,2662
f2kesmAO8VU,26,1620153,51280,615,3245
f3Xkre0GOFU,25,302440,11731,802,2494
f3cpQZ5qvg4,24,107390,2305,168,491
f3mOQCjL10g,24,4403389,83610,2400,0
f4FuOi9rvKw,1,1800130,90418,1197,2761
f5Y3cf3MFIw,27,890541,21742,2203,4272
f6Egj7ncOi8,26,3963050,326557,2372,137991
f743HmLmJOY,24,822530,87672,366,3768
f7kPSYWU1JA,24,129124,5077,100,128
fAWQ7qPsS3Y,23,227226,3053,1858,1274
fC8gutkCu1c,10,4029646,188935,4831,10561
fCe38yjduXk,15,43171,2776,19,238
fCuvR9LEczE,24,263464,1090,3158,994
fDRrqJU4-Tk,20,4043273,87106,2947,13848
fEMxFSjmo5Q,26,1370158,33462,934,1946
fFSmOE0Uxms,22,889056,62089,1061,4391
fFjkYIgmZnA,1,66369,2520,588,564
fGHOLz35L8M,15,1225340,36704,636,3055
fHZe0PJf8HA,26,78433,1882,120,413
fJZht2-Kg3w,24,702317,12602,263,709
fJe0cmOvM94,24,2302182,60183,901,2800
fKpCAZy4IXg,2,101082,208,37,113
fKrrlVdFFrw,27,156176,7407,162,1064
fKuxh0E9mSI,10,607765,11866,458,780
fLjXIFvafSE,28,341276,11571,252,1143
fMaC7IeGKNQ,23,285469,5193,88,326
fN5HV79_8B8,24,8159690,142149,66251,29351
fNVUTgd4pio,10,4878311,65260,3353,4554
fO_zejwc054,24,27898,363,27,135
fOsphXJvaUE,24,291258,4490,109,431
fPeQR-_JBzU,1,141954,10711,95,674
fQTVpWxu570,10,110338,4173,222,304
fQjGRb4-IQM,15,491967,5412,180,341
fS2fsa1fuIw,15,1202228,39642,430,2667
fSutgzDY_I4,1,196755,807,29,74
fUyU3lKzoio,28,8258089,188886,6296,33950
fVVS9Tng7C0,24,198051,4657,831,644
fVizzW1uyDw,17,63846,1158,16,238
fY4cDvgpJss,24,832832,24920,851,2617
fYUXvrF85uQ,23,1182332,52650,1268,20233
fZJ4D2iAx9A,28,93250,1467,42,311
fZwwcwfbmdo,25,1349950,5601,1180,10265
f_jTeuajas0,1,1301742,17113,260,1873
faYA_upR_a0,15,437061,22452,212,1636
faxyAEMDNMg,25,128309,1127,155,836
feYykx3Fq-k,15,588502,19317,353,628
feh8CkaPkr4,26,100264,2040,237,452
ffgzh93MdQM,15,473198,17159,147,3615
ffxKSjUwKdU,10,148689896,3094021,129502,242039
fi483E-A8P4,26,632115,24097,418,4005
fiErkaNjBwk,28,4497,113,4,16
flLc6LmAG6c,10,318592,12133,127,375
floMqK_yHf8,10,2412639,382528,1063,27385
flvn3JfcVHk,26,735708,15023,929,1381
fmqcXfcrAis,15,13970,142,14,25
fmtU3FFpHtU,27,1838876,23487,2321,3341
foImxGyOuQE,24,89365,967,80,80
fp84YC6M-C0,22,387328,13118,64,642
fryHijK0ytM,22,70828,613,6,119
fsQD85uD8nM,26,47313,2582,39,325
fvv6TnuvT3g,27,18330,1178,6,54
fwLxwMKMjEQ,24,1060807,24856,1442,4555
fwmhiqUPa28,24,141579,532,27,37
fxNNP9kifNg,24,79254,2573,400,459
fyRwjMZFeJ4,28,90179,587,755,352
fyjt5zpNAeg,25,731180,8105,557,1562
fzmM0AB60QQ,24,2929814,37999,1507,5196
g-F3A9n9BLg,22,1536897,44115,724,1359
g0xVbwXs9jo,26,372894,39649,208,4369
g2MyotPRcXE,26,79124,3300,64,160
g30Rhk82rmg,1,3617347,75945,4023,10393
g3IvVejktJE,24,354509,4088,221,373
g3N-vtknJG8,22,31872,497,9,27
g5CNiarSdbU,1,355961,7034,879,1089
g8GJV08_pRU,24,121445,3079,113,289
g9T-zd80lNM,22,2472,19,2,4
gA-NDZb29I4,10,18871288,293244,61447,32777
gAcvbGuqG0Q,10,407199,5910,549,322
gB_7KBTfaw8,24,381190,4071,162,329
gC3Y7SowqwA,25,112160,171,45,381
gDPr8Na24QU,24,3944791,106103,1709,6264
gDXwhHm4GhM,1,4566973,84363,10372,11214
gImQUUb8cU4,22,207308,17429,630,3655
gMFMb9-gfBw,24,74210,5451,201,947
gNG0GiSrwas,24,596467,10023,773,536
gNXoxfeyzmI,23,1136757,98164,1570,9447
gNvNMWiMxUE,23,1175192,61868,946,23593
gO7gWDnzV8g,24,53833,733,195,332
gR0pSSISaVk,17,8395058,63016,4290,5964
gS1DbvHHVH0,28,1058246,102940,707,18157
gTF8KYoJkMM,27,227384,11494,822,804
gTRRvvE3HiU,22,507753,45824,341,2333
gVutHEKBzHs,24,615686,11334,651,1366
gXg2_yExgVY,24,1339443,23629,943,2181
gYYMnkoFtjM,24,669500,10222,5766,4632
g_WBVi-bu9Q,28,318557,586,71,75
gaJMEgf31c4,22,1156041,37244,621,1611
gau41b7_Hqs,25,280009,2371,342,693
geeTiovdXLQ,27,448585,14990,683,1713
gehzrQiwUyM,26,295189,13986,265,1409
getVCtn-4Zg,22,168913,3563,81,162
gfmXCAwBkCE,24,331981,4008,1182,1178
ggIzq8JUK44,24,4100981,102822,1761,3960
ghMEmxP0hgw,23,2592896,226418,1773,9127
ghNoCu0QiH4,22,300769,8595,150,2802
giiIq7t4oMQ,24,783414,17433,5353,2690
glHNu91zUdA,2,186453,7332,279,2334
gmfH2LBCdaY,23,184312,12436,170,1290
gmgI-B5pKzs,25,12847,120,13,135
gmp6AGFPhzY,24,1820485,51259,2250,16548
goIXAFdlcUw,26,2087376,92367,1077,8381
gqR5QaaSFX4,23,34600,21,0,7
gs-iqvX6pOA,26,1691844,27882,2553,4492
gsVgqms1slE,10,299897,13180,294,626
gtprpculjrQ,17,357946,2378,343,492
guI0Ydh7wT0,17,65371,296,69,49
gvuvxLzUB-w,25,213764,2168,906,1449
gw82GrEt370,24,2032507,196113,1657,40823
gx3S73InQ04,17,376877,4524,163,833
h-nmLbZorLE,19,172551,578,13,30
h-w7QZo0XSc,1,1399674,33392,3165,5070
h07CnJy-SUc,25,252623,1927,365,1568
h22kNL89csk,27,49407,89,6,34
h33u2eeVqXo,24,816594,7290,183,1334
h3umdwK-oPs,24,1185854,59194,213,1637
h5CLO2n6OxQ,24,1678782,108402,799,22457
h7j9jbe_pEs,26,150990,7429,302,331
h8FkbFoRCzc,26,236079,2613,341,706
h8VJft5Xq5g,28,36007,2712,16,231
h8ycmroFQSs,28,241661,8909,255,688
h9O-JH4DtiQ,28,303274,1676,339,457
hA8lElh7LFg,23,1898228,134282,11435,32882
hB07EJhMBRs,28,576742,25929,1031,5380
hD3sd-9tcRI,24,39310,502,40,30
hDEc4ImIVHk,25,906941,19292,31651,32932
hDYPVhwULCc,23,312793,19417,755,5891
hEnWzvzVMaA,24,5816067,216895,11660,22775
hFEBexihBGk,1,10882,43,4,2
hFay0SVFxVI,24,396857,7846,311,448
hGAA98YZBZw,17,29769,251,24,75
hHFuZVGpBC0,28,704492,12112,496,1251
hHaUQh6Gx-Q,10,924784,33270,535,931
hIFwL6O_6aA,24,73066,636,75,204
hIcR65h2GDs,25,167038,1180,135,673
hKxsmQXfmFo,28,539805,21448,751,2319
hN8mNXa3ICo,26,1220106,27221,684,1202
hPmBSTgBmes,22,133030,7281,777,571
hQA0oWZpgAQ,24,749621,17546,4019,3809
hQW_9ws8OhA,23,3141443,65699,5268,21294
hRnVb4z6Hw0,17,754817,8430,410,2533
hSvnepZS26s,24,1396551,34320,729,3500
hV-yHbbrKRA,27,519220,13600,329,1350
hVOjyy5NuFY,26,481550,19876,294,2889
hYOa56nwx5Y,27,154559,5552,58,587
hYirFqEc8Tg,17,15261429,408018,8818,28186
hZr1u-zzejU,22,1108807,15032,1352,1303
h_O8ZvB3uEk,23,8806173,235339,29865,15057
h_SHkEWo7UM,24,1064653,7220,822,626
h_cfN1t3flE,26,839813,48283,1145,3746
hahlygBa6yQ,24,244228,19269,374,1486
hbcH02YynOA,26,431052,22001,610,13643
hcfMZ6qjdXM,25,12168,381,12,56
hdoLeKGoSjw,23,1358990,34579,1224,11744
hf_YjzEvYeQ,24,144521,3498,322,522
hgtR0o6OjjU,17,262100,1875,303,524
hhiD-TKYqHk,17,573567,4158,312,805
hiBPUpCJ7MQ,24,3705628,52570,527,2115
higZGd1fU4Q,26,220118,7733,111,386
hivGryRKGvk,2,378901,11876,111,937
hlGm5tse8ek,25,201015,2146,717,3629
hlb3gGNBHFE,22,643097,23778,447,1370
hlrvK4xnLKA,26,168909,4771,238,585
hmkSBiZ6XoQ,24,1676887,90657,2709,77113
hn4mxYDmWgo,23,786781,19697,1197,4099
holkOJx-TOU,24,700692,21429,732,2131
hpsugpjc3dE,15,2126462,16939,607,1467
hsYCNQ9DA-w,27,21107,861,30,130
htBvEmGPhAc,15,458649,23260,421,1459
htWO0--MbQg,17,2300863,21014,7880,4213
htmLGVUqIos,15,258850,9189,99,478
hv3jeGUv9fY,28,1722483,21135,879,2418
hwQSOGrBYcI,25,401330,8408,269,1131
hwQnXjZwQUQ,24,1941169,11631,5837,3230
hwjdXBxeWsc,24,1214600,35378,738,1763
hwx2n-Rf0f8,26,63208,3728,45,491
hxAiXfyYX2E,25,51961,275,167,635
hzTORk64aXg,10,809063,40638,746,3704
i04pYZGDHIc,26,888717,27814,381,2827
i0p1bmr0EmE,10,69295519,1324609,118647,238744
i0pmuBLUvmw,23,154731,8963,70,1076
i1AHCaokqhg,20,834208,28778,813,2685
i1TkiN309_4,28,1014407,17003,698,1917
i47zrx24dpY,24,363488,20900,639,1188
i5qOzqD9Rms,1,25274694,339824,13824,29831
i6mQAdU646o,25,13532,64,9,0
i7FgneNlM14,17,1413550,602,829,956
i8qukld8Z18,23,1354670,36803,1157,1299
iD8K3pNhf-U,10,635714,10533,1609,1056
iDN7xlv3xxM,24,479182,36495,162,2557
iDbdXTMnOmE,27,690478,25400,523,640
iES66zqOl64,25,8486,30,4,0
iGCdvqVbIa0,24,996065,5015,327,575
iGD4bBgWPcY,10,534570,18387,472,879
iHcfeuGYuzU,17,180184,628,177,217
iILJvqrAQ_w,10,8441561,116469,2513,5501
iJPjFddLOxo,27,510268,11639,284,805
iJz5jURaEBc,26,650564,33920,1574,2953
iLZSB-5Dyf8,24,688577,14143,490,2061
iM4lgtCFMGw,17,1124072,8909,323,4117
iM89vdPLbQs,17,1634519,7168,533,1529
iMYc9Anz1v0,26,63323,4219,40,654
iN8zmmCRqUA,22,8403143,161689,8748,20545
iNT-tPrz4OM,24,451523,3606,149,550
iOVg62_DUYU,28,630287,23154,482,1549
iPf_ifCKftc,10,478030,30626,826,1159
iQp1_GfDhwQ,10,9617950,89910,2161,2507
iSt_jbT6rak,23,1973349,70489,1076,3714
iWZmdoY1aTE,10,55054077,1378923,33465,67092
iWeNDPTYAZw,17,1414271,33175,856,2465
iWyQqwNAMdA,25,10579,144,20,12
iXFApdQKYnc,24,208228,1524,73,0
iXcqpJQD5II,26,527683,50581,482,10511
iXfHlch1Lso,26,410909,5193,706,615
iYGq_qc-hWY,24,258521,2940,224,366
iZUfPIKbgUM,24,983181,30918,704,2084
i_N3q2ZAj-o,25,44328,167,56,199
i_nLsG_asQg,10,3770674,36119,1996,1722
ibUV-bxcCZA,28,218630,3433,76,186
ic1kMoM_kPw,25,244014,1103,872,1436
icNjK6xATjs,25,10228,235,87,271
idD1C2-ISlo,10,912815,13357,541,604
ieRXuTkbWEw,27,484353,17378,271,1678
ife5Zij94_E,10,364986,15436,230,772
igczJLuaelg,20,4610501,125244,42051,32255
ih8ex84QoH4,22,2998498,120361,1202,7024
ii-Qj5-jsdg,26,625574,16025,246,3150
ijUK3z5rt5s,23,2242992,64942,7903,15515
ijVLdH5dt-c,24,1843404,613,29,38
ijwHj2HaOT0,28,567037,9028,612,1573
ikZQLvKZYMA,26,59285,602,88,139
ilTHiqAmuX8,24,1142163,51717,351,1942
ill2cgCyTUc,22,2020895,74671,1397,7791
in5TfQfUIBY,24,474495,7275,772,1532
inFGj1IyIwk,17,376858,3979,1801,439
ipWfcK1HVdA,24,2908064,46563,1570,2737
iqQXwovaUJQ,24,185870,2843,48,88
ir-_cm0BaWc,15,1604697,43585,676,7838
ir0G79oHXMc,10,2060702,44145,3311,3423
isI6DqxAr7s,10,558394,40469,530,3579
itE8Cd85-QM,24,1213178,22875,408,1451
iuBPpEkUi8I,22,473593,13738,539,1176
iveV0Q77gvU,24,188949,2201,297,758
iyeWTFLzNZ4,22,287615,1085,22,98
iyjqs_1Nhr8,24,173210,6356,424,1536
iz4bGGhf9Xc,26,1208627,60236,958,4922
izIyhdEHSPo,10,1056406,87170,927,5734
j1f04Jg7IaA,26,632051,26668,509,1857
j1v2A5pyGlY,23,1995496,53605,549,3058
j4KvrAUjn6c,24,9081270,146110,19887,23701
j6X6PhexHnE,23,649785,25653,1302,1494
j8rtMlDTJes,24,1042283,9260,195,583
jC4NNUYIIdM,27,1180077,33134,846,2980
jCVkaZChKmc,26,182333,9629,90,572
jCb-WcxO5SU,23,1918478,60432,2033,3320
jD83QaWy8LI,1,4309706,117899,9780,20011
jDC_QZAFxKI,26,87620,2113,48,92
jE2VvGZktJo,22,2974188,126093,83954,43019
jGl-6an8fz8,25,923602,4434,360,548
jHZTzXteoU8,26,655002,28820,569,2239
jHvSF0njyvc,25,123828,1891,57,448
jLCHpZ6B1gU,10,1713021,28724,973,892
jMpXhLeiPsE,20,89049,157,5,33
jO7Ysq0m050,24,1821926,25103,1751,6515
jPEYpryMp2s,24,10271274,183101,20476,34633
jQF5Q3773uk,28,374333,11580,700,1553
jQR_Bp66u9w,1,3519,9,2,2
jQS_kpH9xfA,10,871184,43785,1000,3226
jRq7HXR17gI,27,630945,12549,913,2866
jS9q7Tu_G0o,26,1115398,65162,1518,10512
jSQj4lq8ZEg,25,19422,230,503,367
jTW5_KvkGoE,10,520319,16105,2041,4195
jTap34G5TFU,22,79262,4383,155,927
jVNepCaqJok,22,263061,5760,275,1364
jVlfNd3fxMY,24,506035,18560,579,2765
jXuAqchqTs8,24,6883,436,4,89
jYnEHDHp32E,17,222862,2056,43,265
jYuQzAxBVZU,24,1270251,26596,348,1691
jYwgqUUx_7s,24,960599,23976,251,691
jZoHuMwZwTk,24,794495,19735,429,5422
jb-To6qJcxU,26,906699,24705,797,938
je_0dC12gOs,17,483048,10086,176,653
jg4hFf-zmn8,15,96625,5499,32,412
jhEBBGOD7es,17,2927970,43664,1473,2948
jiP82WVx6mM,28,1151,18,1,0
jiZfc0b2t3Q,17,782123,11027,941,1555
jj6ibow2tdw,24,525261,6937,657,903
jjNf6SolPvU,24,1963752,22768,1002,1739
jjRXuZkeGRA,24,77850,1068,69,134
jkkinXnXErk,26,309109,7087,217,496
jlmNwjdYVnk,10,2051675,34516,2380,6514
jn9mHzXJIV0,28,1181190,43752,1831,5744
jpH-8HiMCRI,26,404986,16859,312,959
jr7W7smqXg4,2,607467,1727,149,134
jr8L_hJcCM4,24,1696551,48689,571,2195
jsnyz__pc5M,10,449565,25441,643,1108
juTa0fPI22M,17,634137,4812,207,1041
ju_inUnrLc4,10,14723316,614676,13443,49196
jwkNAJBwoEA,23,2524775,105323,2134,7659
jwlW1-vVBjQ,26,285462,6850,376,919
jxWJLs7_doc,22,2815108,84806,61515,27151
jyNFL5t2A-U,25,250056,2429,281,1278
jyUNW5p8Yno,28,264153,8671,382,667
jzIE_oKG9PU,24,2712798,48424,2117,3319
jzLlsbdrwQk,22,5613561,98856,11391,11814
jziRzx_rejw,25,951271,8067,677,739
k-Uw58mxLV4,28,7977,28,5,4
k0BqqEMobcY,17,1824082,15384,807,4235
k1xvol1SCx8,10,2559730,139744,1296,4861
k2NYfWKx1Vs,25,253075,2066,1838,3718
k2NskGo6x40,24,6062089,123467,26995,35574
k3uh0MJeypI,23,1669402,123187,879,9577
k4rpunDMC0s,24,54990,524,32,79
k55Hm59emgw,23,368135,3306,115,393
k5TqNsr6YuQ,10,8335017,498384,10734,39803
k5wc9V7ggVg,24,693408,10857,2784,2183
k6NTcNFjVjE,17,1515901,20960,642,2323
k7fPYKkt2cQ,10,9577,139,7,31
k8IEepWOoAQ,22,50066,1850,41,215
k9XvXBqhu-E,17,36591,2519,25,173
kA66nAvEEII,17,707341,4881,290,1569
kATuE1S5qk0,23,644853,11312,269,633
kCg5D8KMqk4,26,1006188,46829,710,9653
kD-_iyS95AQ,23,5386126,68124,2136,3652
kD06SQtfA5s,28,1323176,37539,2237,6777
kD3XrTz8G8Q,17,14513,124,3,13
kDRRvz4y7ms,17,332511,3374,285,1603
kDiJh8loTOE,28,207272,6802,110,603
kEEBq1vDTa8,1,18006,486,16,31
kFMZUxX6K6o,10,11413665,223896,40583,31865
kFSm6gany_Q,24,1708199,20569,1623,1493
kFjq8PX6F7I,27,1312978,34958,2310,3787
kG41zm8HGSE,24,500395,12227,693,1552
kIHhVkkHV2k,26,347257,7430,398,992
kJFL-P-A14U,17,58290,1126,59,4
kJzSzGbfc0k,27,1844008,61389,2325,6088
kKMNo0QvDrM,23,80935,4937,48,1211
kNg_RFDYpTw,26,410257,16592,779,1112
kOsl3cmK3zg,24,453506,14494,615,916
kQQZ2hje42E,26,60697,267,331,219
kSuaykdvl4I,24,1604545,75278,769,4265
kUZlz6VbMCg,25,5625319,37240,3277,0
kUosDBUjq5A,19,1447882,22701,944,3449
kVVtBDaY8i4,1,129207,4440,569,1254
kVWj8lgQvsE,24,313962,6506,202,279
kWku5rgaJWM,1,1526404,1665,105,230
kX0vO4vlJuU,10,17624672,2162749,18342,227648
kXIF2FQpgjM,24,4009915,38009,4187,3928
kXeJFEN4tps,24,534696,12224,242,835
kZLBVi_0ENU,10,317779,5346,120,288
kZYKnREz9Vo,28,427822,10812,995,1563
kZete48ZtsY,1,60262,4804,122,736
kZete48ZtsY,17,74080,1977,22,162
kavxsXhzD48,24,437193,36440,268,1218
kbaMeEcdDfM,17,778479,4969,449,1205
kce7M5FJ5GM,23,343756,23438,379,1797
kce9FMxx-04,24,1461207,18543,5779,7539
keD0IJP4Dtw,10,162864,9526,183,761
kewIE0Zw6yY,24,6183923,135311,8106,13501
kfOeQj7HsCE,24,1108183,19891,564,3358
kfPNxNIDHrA,25,1030347,25002,2568,4455
kh3yIsFuPRw,24,989065,28454,289,909
kiE71P138rc,17,6427726,14693,6286,530
kjC1zmZo30U,24,5224737,41079,1597,3979
kjbimjCQYdY,24,351717,3489,501,1196
kjkw7rKhPfc,28,5509,0,0,17
klGP5rtA76c,27,41096,975,111,281
kl_jxVID3PE,10,369260,26493,110,1179
km5FAAQLUT8,20,769382,26374,704,849
kn073_61fpc,26,237862,14859,317,1502
kqp6RnQHKR4,24,1237869,15151,749,1983
ksjWPxFPsos,23,1663506,79165,1879,36476
ktafrbsKeZw,28,13312573,23448,8063,1794
kton-qrKNLc,10,19998243,371137,30159,23556
kuw3yQqhe8M,17,312386,4944,157,1446
kxMC7g_sKjw,23,3786691,43003,1225,3883
kxkrdLI6e6M,24,659212,40883,305,1458
kzk4SId9Ab0,26,833772,35258,1012,2884
l0VNEl2qw2M,17,296001,2177,74,927
l0jGg-MUd-U,22,350202,30307,166,2786
l0rAEPJoWeE,28,3467,17,0,0
l2HlSkv5T-A,24,674636,11642,330,611
l2P2qbr-_Ps,24,3103985,65897,3370,5765
l3vbvF8bQfI,10,1912665,99346,2381,7789
l4zbAjDVrns,23,2443384,76967,4562,5014
l7YnFiAAlxw,25,8493,107,6,19
l7ib9Mmkt4Y,23,2679373,190208,3880,7995
l7n58h-Zj3I,28,3635,84,3,21
l884wKofd54,10,20064677,233697,11226,9273
l992Loe-qVc,26,78175,3349,139,709
l9jZFwwZQJs,23,3780194,130859,10841,11067
lARpY0nIQx0,28,620687,39810,804,4110
lAaSh9DogM8,24,260697,25115,381,0
lCT0OaVqIQE,25,1464,3,15,4
lCuewNV_KyQ,24,401423,14428,212,2679
lD1mPectYOM,24,741548,7807,885,626
lE0eWRdSrY4,25,689597,17683,274,6058
lEltmPagx6M,24,846124,64794,1237,5772
lGEY8IulWiA,1,7999926,372667,8101,27913
lH4WpBbX0oE,1,3133,37,2,10
lHNmUUi6LzM,23,396832,3733,150,310
lHxZlnj6yKQ,10,577937,32336,502,1495
lHzclTp0-ZY,17,285769,3503,87,458
lJmDmfQOWVw,22,139884,8909,164,473
lM0yu7c6lQk,43,179723,4763,247,1998
lOEI6hYZe6Y,25,24772,215,7,203
lOz7cPJQd8E,22,857855,10750,432,1344
lQkc0DcS7O4,17,1108366,6294,275,1218
lR8ydxAJ_Cg,26,278510,6701,198,916
lRXHd3HNzEo,28,10891,771,5,79
lRj5d35ePvw,24,3742740,76756,2931,8398
lRkTgVynmbM,23,3148434,173415,3166,9667
lRlVPAeZTzc,24,308787,7171,656,1175
lRlp6e2Bam8,22,299365,5630,249,0
lRmsyFCP-Jw,10,17594,471,18,24
lRs72x7Lgtc,1,682383,10819,609,1901
lRxAWujpMmA,23,47455,826,13,49
lSSFuier7tU,26,261872,18057,266,1746
lSaGEo3UfBk,24,2839406,11808,418,828
lUZPV3gGXgY,24,2203618,122815,960,13570
lVudO9x8fbQ,10,1954026,235893,1220,14946
lWDWVDu01P0,28,286574,2120,1926,6057
lWHZKP6xXHU,1,1536968,63353,1489,4738
lWyRTOABEq4,24,438129,12054,545,1518
lXZiKYpRCa0,20,275982,11897,345,2721
lXfHgFRkOqE,23,393170,7061,344,514
lYtllIKb70M,24,94373,1161,172,111
l_IFnDydIeQ,24,586633,13988,631,767
l_eR85kmWbY,28,78528,3546,62,561
l_lblj8Cq0o,10,45938392,728696,43049,43541
l_v1h6Zoi-Q,22,268393,5267,49,294
lbFzL-0pEeU,26,1908094,40909,4789,5210
lcpxLXjYAa8,25,285483,1754,1087,2703
ldMaZ_7FNDY,26,719340,36244,451,2543
leHtDz4Mj0M,10,93591,3154,90,1353
lfIhBu0TZBs,22,2480934,75674,7561,8340
lgBn6qzMlXw,24,3326832,79848,4999,21726
li5fmOV33hE,17,100291,589,78,183
li6f_0x0IGE,26,657043,41794,693,7226
lk8lozFBXpo,23,1996355,62409,2733,4229
lklTc_DTE8Q,26,595836,43506,585,1747
loWpbevW9xg,24,702374,3151,5549,2509
lpFEpDPf490,22,435462,22345,1150,1092
lpkRFHSpvGI,24,5398142,56291,6964,12326
lq0WUudJiSM,23,612091,15889,440,1527
lqTKup-wpEU,26,3232536,158716,3457,13487
lr4MmmWQtZM,22,277229,14012,194,1663
lrWRy9BBp-c,24,3748683,93450,8388,15108
lsyXtbi9znw,24,1001742,13136,2277,1656
ltzy5vRmN8Q,24,4003530,119341,9363,20414
lxSWRdgD4Ho,24,47701,1337,332,639
lzEctvL0vrg,27,244518,12488,95,1190
lzZadh-D8Tk,24,416772,2231,329,230
m-Tp8-CAxPI,28,37144,191,45,74
m0AZ5LKlGyk,22,1791693,1975,342,535
m1-rpd3S-48,10,6804554,293427,5460,15969
m4-sL1r9i1I,10,1581379,109453,991,3772
m4faDISwSVo,1,5107601,184320,4966,33717
m6lY1GXTu5M,23,2015271,156034,1161,5873
m7Ege1M5Pag,27,1156807,16806,1065,6117
m7b8hitvfoE,10,1136277,20647,403,1688
m7lFyINZlBs,24,1240985,10920,2524,2619
m8Dqg8iz5Fo,26,890803,37169,609,4145
m9sR3Z0vVOc,24,2297095,58680,2473,8174
mA4NVRV1FGU,26,216179,8130,526,913
mAfkkgw_-68,26,1422235,32443,672,1702
mB2UTIkgY1I,25,61309,160,16,85
mB7hkJ33044,17,2283685,8470,691,2456
mBMxFIEub34,24,479587,8784,238,817
mBbY2axJcWw,22,241832,2102,74,220
mBrdEYW0Vno,10,3976296,172739,2896,10518
mD4jp2HHu0g,1,3948004,207197,3223,38569
mDRifR9HdK8,15,834551,15011,606,839
mE5bohQxxx0,27,184794,6353,189,1983
mE9oqeXj4WY,22,1381198,123524,1029,11970
mEtJAblVxxU,24,922301,73725,1549,7013
mF6vwuGWQZU,26,317658,10840,349,1742
mFtsqERWiCA,17,221906,2931,95,914
mHbWgIy3wmo,24,911773,12950,640,1127
mJ-lFt9_uxI,25,2664,16,5,4
mKpW_rj0tuI,26,246944,19564,356,1357
mLQJgecd5x0,25,573028,3020,441,1142
mLuzmXLORSg,23,260580,912,89,141
mMJVmCSuxxo,26,285213,20376,193,3899
mMtjGYdJOps,22,3087952,90028,1958,3881
mMzKvVtrC6U,24,1294681,19580,965,6619
mNKwe9k55fs,1,1372300,23179,1254,4249
mQ055hHdxbE,10,3478900,137442,2917,11775
mQdBJGlnQYs,24,1266647,43096,615,2447
mRo6MnXObuE,23,953710,90462,1372,7389
mSVkk9lLv1Y,23,1037921,20911,539,5718
mTHLyCqtLJE,26,1099145,56147,1434,6657
mUSv8b-V5I4,2,1279582,26242,1466,9559
mW8X2L1lpAo,1,22034,49,7,2
mWaY32HWjKE,17,1252,11,1,4
mXJ7wX6CVDk,24,292715,6145,496,1544
mXiFHDfvn4A,22,2604392,92695,2404,4433
